lemma,translation,language,is_primary,provenance
prav,straight,en,1,llm_only
mjesec,"moon, month",en,1,llm_only
zajedno,together,en,1,llm_only
važan,important,en,1,llm_only
policija,police,en,1,llm_only
kroz,through,en,1,llm_only
poput,like,en,1,llm_only
sutra,tomorrow,en,1,llm_only
voditi,to lead,en,1,llm_only
pokazati,to show,en,1,llm_only
Ma,come on,en,1,llm_only
zapravo,actually,en,1,llm_only
ovamo,(to) here,en,1,llm_only
teško,hard,en,1,llm_only
riječ,word,en,1,llm_only
sretan,"happy, lucky",en,1,llm_only
smrt,death,en,1,llm_only
izaći,to go out,en,1,llm_only
shvatiti,to understand,en,1,llm_only
tjedan,week,en,1,llm_only
gore,up,en,1,llm_only
trenutak,moment,en,1,llm_only
točno,exactly,en,1,llm_only
osim,except,en,1,llm_only
drag,dear,en,1,llm_only
kasno,late,en,1,llm_only
dosta,enough,en,1,llm_only
brod,ship,en,1,llm_only
uspjeti,to succeed,en,1,llm_only
bojati,to be afraid,en,1,llm_only
donijeti,to bring,en,1,llm_only
ovde,here,en,1,llm_only
broj,number,en,1,llm_only
odavde,from here,en,1,llm_only
jedini,only,en,1,llm_only
stići,"to arrive, to reach",en,1,llm_only
vjerojatno,probably,en,1,llm_only
protiv,against,en,1,llm_only
loše,badly,en,1,llm_only
spavati,to sleep,en,1,llm_only
osoba,person,en,1,llm_only
buditi,to wake,en,1,llm_only
super,great,en,1,llm_only
srce,heart,en,1,llm_only
zadnji,last,en,1,llm_only
par,"pair, couple",en,1,llm_only
sestra,sister,en,1,llm_only
razlog,reason,en,1,llm_only
večeras,tonight,en,1,llm_only
poznavati,to know (be acquainted with),en,1,llm_only
saznati,to find out,en,1,llm_only
unutra,inside,en,1,llm_only
voda,water,en,1,llm_only
pomoć,help,en,1,llm_only
ljubav,love,en,1,llm_only
nastaviti,to continue,en,1,llm_only
isto,"also, equally",en,1,llm_only
škola,school,en,1,llm_only
kupiti,to buy,en,1,llm_only
uh,ugh,en,1,llm_only
tijelo,body,en,1,llm_only
čudan,strange,en,1,llm_only
kriv,guilty,en,1,llm_only
uz,"along, next to",en,1,llm_only
ideja,idea,en,1,llm_only
pozvati,to invite,en,1,llm_only
igrati,to play,en,1,llm_only
dolje,"down, downward",en,1,llm_only
ovako,like this,en,1,llm_only
lice,face,en,1,llm_only
krenuti,to set off,en,1,llm_only
jesti,to eat,en,1,llm_only
sto,hundred,en,1,llm_only
preko,"across, through",en,1,llm_only
van,outside,en,1,llm_only
plan,plan,en,1,llm_only
lijep,beautiful,en,1,llm_only
spasiti,to save,en,1,llm_only
odvesti,to take,en,1,llm_only
krv,blood,en,1,llm_only
slika,picture,en,1,llm_only
briga,care,en,1,llm_only
potreban,necessary,en,1,llm_only
ubojstvo,murder,en,1,llm_only
muškarac,man,en,1,llm_only
nestati,to disappear,en,1,llm_only
igra,game,en,1,llm_only
platiti,to pay,en,1,llm_only
oružje,weapon,en,1,llm_only
provjeriti,to check,en,1,llm_only
loš,bad,en,1,llm_only
ured,office,en,1,llm_only
natrag,back,en,1,llm_only
pet,five,en,1,llm_only
doktor,doctor,en,1,llm_only
jednostavno,simply,en,1,llm_only
uhvatiti,to catch,en,1,llm_only
također,also,en,1,llm_only
lako,easily,en,1,llm_only
dovesti,to bring,en,1,llm_only
lagati,to lie,en,1,llm_only
jutro,morning,en,1,llm_only
paziti,"to be careful, to pay attention",en,1,llm_only
gotovo,almost,en,1,llm_only
lud,crazy,en,1,llm_only
poslije,after,en,1,llm_only
iza,behind,en,1,llm_only
pas,dog,en,1,llm_only
ostali,the others,en,1,llm_only
rat,war,en,1,llm_only
javiti,to notify,en,1,llm_only
zabava,"party, fun",en,1,llm_only
mrziti,to hate,en,1,llm_only
knjiga,book,en,1,llm_only
dopustiti,to allow,en,1,llm_only
gđa,Mrs,en,1,llm_only
noga,leg,en,1,llm_only
srediti,to sort out,en,1,llm_only
pratiti,to follow,en,1,llm_only
šansa,chance,en,1,llm_only
dokaz,proof,en,1,llm_only
odlaziti,to leave,en,1,llm_only
boriti,to fight,en,1,llm_only
san,dream,en,1,llm_only
stajati,to stand,en,1,llm_only
zatvor,prison,en,1,llm_only
naučiti,to learn,en,1,llm_only
jeben,damn,en,1,llm_only
ipak,"still, nevertheless",en,1,llm_only
pisati,to write,en,1,llm_only
k,to,en,1,llm_only
uopće,at all,en,1,llm_only
poruka,message,en,1,llm_only
voziti,to drive,en,1,llm_only
zaista,really,en,1,llm_only
cura,girl,en,1,llm_only
dolar,dollar,en,1,llm_only
blizu,near,en,1,llm_only
sreća,"happiness, luck",en,1,llm_only
kapetan,captain,en,1,llm_only
pasti,to fall,en,1,llm_only
sljedeći,next,en,1,llm_only
šef,boss,en,1,llm_only
posljednji,last,en,1,llm_only
mlad,young,en,1,llm_only
zaustaviti,to stop,en,1,llm_only
gospođa,"madam, lady, Mrs.",en,1,llm_only
muž,husband,en,1,llm_only
hrana,food,en,1,llm_only
njezin,her,en,1,llm_only
jebati,to fuck,en,1,llm_only
razmišljati,"to think, to ponder",en,1,llm_only
pola,half,en,1,llm_only
vraćati,to return,en,1,llm_only
promijeniti,to change,en,1,llm_only
tada,then,en,1,llm_only
pištolj,pistol,en,1,llm_only
očekivati,to expect,en,1,llm_only
živ,alive,en,1,llm_only
shvaćati,to understand,en,1,llm_only
telefon,phone,en,1,llm_only
sjediti,to sit,en,1,llm_only
otkriti,to discover,en,1,llm_only
valjda,probably,en,1,llm_only
film,film,en,1,llm_only
večer,evening,en,1,llm_only
između,between,en,1,llm_only
odlučiti,to decide,en,1,llm_only
prilika,opportunity,en,1,llm_only
kći,daughter,en,1,llm_only
izvući,to pull out,en,1,llm_only
ulica,street,en,1,llm_only
rano,early,en,1,llm_only
mir,peace,en,1,llm_only
uskoro,soon,en,1,llm_only
roditelj,parent,en,1,llm_only
ha,ha,en,1,llm_only
ozbiljno,seriously,en,1,llm_only
ubojica,murderer,en,1,llm_only
jasno,clear,en,1,llm_only
baciti,to throw,en,1,llm_only
uništiti,to destroy,en,1,llm_only
gde,where,en,1,llm_only
žrtva,victim,en,1,llm_only
pobjeći,to flee,en,1,llm_only
pun,full,en,1,llm_only
krevet,bed,en,1,llm_only
odgovor,answer,en,1,llm_only
zvučiti,to sound,en,1,llm_only
bolnica,hospital,en,1,llm_only
sjajno,great,en,1,llm_only
Dr,Dr,en,1,llm_only
riješiti,to solve,en,1,llm_only
potpuno,completely,en,1,llm_only
CE,CE,en,1,llm_only
odlično,excellent,en,1,llm_only
veoma,very,en,1,llm_only
moguć,possible,en,1,llm_only
prilično,quite,en,1,llm_only
stan,apartment,en,1,llm_only
vijest,news,en,1,llm_only
izlaziti,to go out,en,1,llm_only
vrsta,type,en,1,llm_only
piće,drink,en,1,llm_only
izbor,choice,en,1,llm_only
vrag,devil,en,1,llm_only
glavni,main,en,1,llm_only
pucati,to shoot,en,1,llm_only
policajac,police officer,en,1,llm_only
Isus,Jesus,en,1,llm_only
davati,to give,en,1,llm_only
ikada,ever,en,1,llm_only
glup,"stupid, dumb",en,1,llm_only
stalno,constantly,en,1,llm_only
četiri,four,en,1,llm_only
lak,easy,en,1,llm_only
pred,in front of,en,1,llm_only
dvoje,two,en,1,llm_only
skoro,almost,en,1,llm_only
dama,lady,en,1,llm_only
nedostajati,"to be missing, to be lacking",en,1,llm_only
pojam,concept,en,1,llm_only
sastanak,meeting,en,1,llm_only
e,hey,en,1,llm_only
vani,outside,en,1,llm_only
večera,dinner,en,1,llm_only
trag,trace,en,1,llm_only
negdje,somewhere,en,1,llm_only
ponekad,sometimes,en,1,llm_only
zatvoriti,to close,en,1,llm_only
osjećaj,feeling,en,1,llm_only
ponovno,again,en,1,llm_only
pretpostavljati,to assume,en,1,llm_only
kamo,where to,en,1,llm_only
nikakav,no kind of,en,1,llm_only
sjesti,to sit down,en,1,llm_only
poziv,"invitation, call",en,1,llm_only
sinoć,last night,en,1,llm_only
čuvati,"to watch over, to guard",en,1,llm_only
zanimati,to interest,en,1,llm_only
piti,to drink,en,1,llm_only
znak,sign,en,1,llm_only
gđica,Miss,en,1,llm_only
agent,agent,en,1,llm_only
dovraga,damn it,en,1,llm_only
gospoda,gentlemen,en,1,llm_only
napad,attack,en,1,llm_only
tajna,secret,en,1,llm_only
obzir,consideration,en,1,llm_only
slagati,to lie,en,1,llm_only
zadržati,to keep,en,1,llm_only
poći,to go,en,1,llm_only
smiriti,to calm,en,1,llm_only
kralj,king,en,1,llm_only
smiješan,funny,en,1,llm_only
Jack,Jack,en,1,llm_only
izviniti,to apologize,en,1,llm_only
gotov,done,en,1,llm_only
ca,ca,en,1,llm_only
pomisliti,to think,en,1,llm_only
ikad,ever,en,1,llm_only
desiti,to happen,en,1,llm_only
gubiti,to lose,en,1,llm_only
jak,strong,en,1,llm_only
pogoditi,to guess,en,1,llm_only
rado,gladly,en,1,llm_only
um,mind,en,1,llm_only
šest,six,en,1,llm_only
razgovor,conversation,en,1,llm_only
boljeti,to hurt,en,1,llm_only
ponovo,again,en,1,llm_only
polako,slowly,en,1,llm_only
oboje,both,en,1,llm_only
ukrasti,to steal,en,1,llm_only
napisati,to write,en,1,llm_only
probuditi,to wake,en,1,llm_only
sekunda,second (time),en,1,llm_only
napustiti,to abandon,en,1,llm_only
milijun,million,en,1,llm_only
beba,baby,en,1,llm_only
smisao,"meaning, sense",en,1,llm_only
crn,black,en,1,llm_only
objasniti,to explain,en,1,llm_only
konj,horse,en,1,llm_only
početak,beginning,en,1,llm_only
odakle,from where,en,1,llm_only
zakon,law,en,1,llm_only
borba,"fight, struggle",en,1,llm_only
ispričati,to tell (a story),en,1,llm_only
pravilo,rule,en,1,llm_only
počinjati,to begin,en,1,llm_only
rad,work,en,1,llm_only
proklet,damned,en,1,llm_only
ispod,under,en,1,llm_only
šaliti,to joke,en,1,llm_only
sjajan,"great, brilliant",en,1,llm_only
izvoljeti,to please,en,1,llm_only
nekako,somehow,en,1,llm_only
ovakav,like this,en,1,llm_only
smetati,to bother,en,1,llm_only
snaga,strength,en,1,llm_only
dječak,boy,en,1,llm_only
težak,"heavy, difficult",en,1,llm_only
informacija,information,en,1,llm_only
svet,holy,en,1,llm_only
duh,spirit,en,1,llm_only
stol,table,en,1,llm_only
aha,aha,en,1,llm_only
kontrola,control,en,1,llm_only
probati,to try,en,1,llm_only
Ah,ah,en,1,llm_only
provesti,to spend,en,1,llm_only
doma,home,en,1,llm_only
pomagati,to help,en,1,llm_only
ključ,key,en,1,llm_only
ljudski,human,en,1,llm_only
račun,"bill, invoice",en,1,llm_only
ujutro,in the morning,en,1,llm_only
razmisliti,to think over,en,1,llm_only
zbilja,really,en,1,llm_only
čitati,to read,en,1,llm_only
kava,coffee,en,1,llm_only
slobodan,free,en,1,llm_only
uživati,to enjoy,en,1,llm_only
kosa,hair,en,1,llm_only
jedino,only,en,1,llm_only
pojaviti,to appear,en,1,llm_only
vojnik,soldier,en,1,llm_only
vojska,army,en,1,llm_only
poznat,"known, famous",en,1,llm_only
očito,obviously,en,1,llm_only
udariti,to hit,en,1,llm_only
usluga,favor,en,1,llm_only
pobijediti,to win,en,1,llm_only
glas,voice,en,1,llm_only
pobrinuti,to take care,en,1,llm_only
pismo,letter,en,1,llm_only
zabavan,"fun, entertaining",en,1,llm_only
prekinuti,to interrupt,en,1,llm_only
odvjetnik,lawyer,en,1,llm_only
biće,being,en,1,llm_only
stanje,"state, condition",en,1,llm_only
tisuća,thousand,en,1,llm_only
pjesma,"song, poem",en,1,llm_only
deset,ten,en,1,llm_only
ispred,in front of,en,1,llm_only
nevolja,trouble,en,1,llm_only
ondje,there,en,1,llm_only
sjetiti,to remember,en,1,llm_only
ljut,"angry, spicy",en,1,llm_only
vlastit,own,en,1,llm_only
naprijed,forward,en,1,llm_only
odluka,decision,en,1,llm_only
zamisliti,to imagine,en,1,llm_only
uzimati,to take,en,1,llm_only
mnogi,many,en,1,llm_only
primiti,to receive,en,1,llm_only
ceti,to begin,en,1,llm_only
dom,home,en,1,llm_only
prijateljica,friend (female),en,1,llm_only
zgrada,building,en,1,llm_only
društvo,"company, society",en,1,llm_only
karta,"ticket, map",en,1,llm_only
situacija,situation,en,1,llm_only
Michael,Michael,en,1,llm_only
leđa,back,en,1,llm_only
bježati,to flee,en,1,llm_only
pre,before,en,1,llm_only
zrak,air,en,1,llm_only
šteta,"damage, pity",en,1,llm_only
crven,"red, crimson",en,1,llm_only
požuriti,to hurry,en,1,llm_only
uvek,always,en,1,llm_only
droga,drug,en,1,llm_only
doista,indeed,en,1,llm_only
vatra,fire,en,1,llm_only
pogled,"view, glance",en,1,llm_only
operacija,operation,en,1,llm_only
mozg,brain,en,1,llm_only
kretati,to move,en,1,llm_only
lijek,medicine,en,1,llm_only
priznati,to confess,en,1,llm_only
prst,finger,en,1,llm_only
podatak,"data, fact",en,1,llm_only
predsjednik,president,en,1,llm_only
pametan,smart,en,1,llm_only
obećati,to promise,en,1,llm_only
spustiti,to lower,en,1,llm_only
jutros,this morning,en,1,llm_only
slijediti,to follow,en,1,llm_only
budućnost,future,en,1,llm_only
smatrati,to consider,en,1,llm_only
većina,majority,en,1,llm_only
roditi,to give birth,en,1,llm_only
pokušaj,attempt,en,1,llm_only
pričekati,to wait a bit,en,1,llm_only
bijel,white,en,1,llm_only
detektiv,detective,en,1,llm_only
brak,marriage,en,1,llm_only
okrenuti,to turn,en,1,llm_only
zlo,"evil, trouble",en,1,llm_only
zid,wall,en,1,llm_only
zločin,crime,en,1,llm_only
svjetlo,light,en,1,llm_only
seks,sex,en,1,llm_only
jučer,yesterday,en,1,llm_only
maknuti,to move,en,1,llm_only
nesreća,accident,en,1,llm_only
ulaziti,to enter,en,1,llm_only
hotel,hotel,en,1,llm_only
sud,court,en,1,llm_only
engleski,English,en,1,llm_only
inače,otherwise,en,1,llm_only
boja,color,en,1,llm_only
obaviti,to carry out,en,1,llm_only
planet,planet,en,1,llm_only
klub,club,en,1,llm_only
napasti,to attack,en,1,llm_only
često,often,en,1,llm_only
jedva,barely,en,1,llm_only
sir,cheese,en,1,llm_only
među,among,en,1,llm_only
nalaziti,to find,en,1,llm_only
avion,airplane,en,1,llm_only
partner,partner,en,1,llm_only
sta,what,en,1,llm_only
životinja,animal,en,1,llm_only
skinuti,to take off,en,1,llm_only
obično,usually,en,1,llm_only
prošli,past,en,1,llm_only
micati,to move,en,1,llm_only
kamera,camera,en,1,llm_only
zatim,then,en,1,llm_only
budala,fool,en,1,llm_only
pročitati,to read,en,1,llm_only
učiti,to learn,en,1,llm_only
preživjeti,to survive,en,1,llm_only
čist,clean,en,1,llm_only
idiot,idiot,en,1,llm_only
svakako,definitely,en,1,llm_only
ostajati,to remain,en,1,llm_only
gle,look,en,1,llm_only
umjesto,instead of,en,1,llm_only
pored,next to,en,1,llm_only
zvijezda,star,en,1,llm_only
bolestan,sick,en,1,llm_only
metak,bullet,en,1,llm_only
odjeća,clothing,en,1,llm_only
vreme,time,en,1,llm_only
divan,wonderful,en,1,llm_only
ispričavati,to apologize,en,1,llm_only
kladiti,to bet,en,1,llm_only
kutija,box,en,1,llm_only
umirati,to die,en,1,llm_only
sunce,Sun,en,1,llm_only
ostatak,remainder,en,1,llm_only
rupa,hole,en,1,llm_only
greška,mistake,en,1,llm_only
prodati,to sell,en,1,llm_only
Frank,Frank,en,1,llm_only
postaviti,"to set, to place",en,1,llm_only
narod,"people, nation",en,1,llm_only
video,video,en,1,llm_only
hodati,to walk,en,1,llm_only
usta,mouth,en,1,llm_only
jebeno,fucking,en,1,llm_only
prozor,window,en,1,llm_only
savršeno,perfectly,en,1,llm_only
ubijati,to kill,en,1,llm_only
osjetiti,to feel,en,1,llm_only
dvojica,two,en,1,llm_only
bomba,bomb,en,1,llm_only
sladak,sweet,en,1,llm_only
bitan,important,en,1,llm_only
George,George,en,1,llm_only
prihvatiti,to accept,en,1,llm_only
divno,wonderful,en,1,llm_only
povrijediti,to hurt,en,1,llm_only
zanimljiv,interesting,en,1,llm_only
strašno,terrible,en,1,llm_only
popiti,to drink,en,1,llm_only
vlada,government,en,1,llm_only
čast,honor,en,1,llm_only
linija,line,en,1,llm_only
crkva,church,en,1,llm_only
sustav,system,en,1,llm_only
iskreno,honestly,en,1,llm_only
izabrati,to choose,en,1,llm_only
odnos,relationship,en,1,llm_only
neprijatelj,enemy,en,1,llm_only
stizati,to arrive,en,1,llm_only
poseban,special,en,1,llm_only
išta,anything,en,1,llm_only
osobno,personally,en,1,llm_only
izvan,outside,en,1,llm_only
Mike,Mike,en,1,llm_only
zbogom,farewell,en,1,llm_only
hladan,cold,en,1,llm_only
klinac,kid,en,1,llm_only
lova,money,en,1,llm_only
charlie,Charlie,en,1,llm_only
svjedok,witness,en,1,llm_only
strah,fear,en,1,llm_only
pojesti,to eat up,en,1,llm_only
pacijent,patient,en,1,llm_only
cijena,price,en,1,llm_only
zauvijek,forever,en,1,llm_only
posebno,especially,en,1,llm_only
pokupiti,to pick up,en,1,llm_only
sretno,luckily,en,1,llm_only
dozvoliti,to allow,en,1,llm_only
planirati,to plan,en,1,llm_only
zao,evil,en,1,llm_only
istraga,investigation,en,1,llm_only
dobrodošao,welcome,en,1,llm_only
supruga,wife,en,1,llm_only
baka,grandmother,en,1,llm_only
nevjerojatno,incredibly,en,1,llm_only
odgovarati,"to answer, to correspond",en,1,llm_only
plakati,to cry,en,1,llm_only
oba,both,en,1,llm_only
ponašati,to behave,en,1,llm_only
država,"state, country",en,1,llm_only
ručak,lunch,en,1,llm_only
postajati,to become,en,1,llm_only
bivši,"former, previous",en,1,llm_only
zabrinut,worried,en,1,llm_only
nazad,back,en,1,llm_only
opasnost,danger,en,1,llm_only
grupa,group,en,1,llm_only
David,David,en,1,llm_only
pivo,beer,en,1,llm_only
prošlost,past,en,1,llm_only
ozbiljan,serious,en,1,llm_only
glazba,music,en,1,llm_only
kurac,dick,en,1,llm_only
svidjeti,to like,en,1,llm_only
banka,bank,en,1,llm_only
mogućnost,possibility,en,1,llm_only
vjenčanje,wedding,en,1,llm_only
povijest,history,en,1,llm_only
komad,piece,en,1,llm_only
ticati,to concern,en,1,llm_only
sedam,seven,en,1,llm_only
kleti,to curse,en,1,llm_only
nemoguće,impossible,en,1,llm_only
odličan,excellent,en,1,llm_only
dogovoriti,to arrange,en,1,llm_only
pakao,hell,en,1,llm_only
konačno,finally,en,1,llm_only
treći,third,en,1,llm_only
glupost,nonsense,en,1,llm_only
odgovoriti,to answer,en,1,llm_only
tvrtka,company,en,1,llm_only
promjena,change,en,1,llm_only
iskoristiti,"to use up, to utilize",en,1,llm_only
jezik,language,en,1,llm_only
gospodar,master,en,1,llm_only
general,general,en,1,llm_only
svatko,everyone,en,1,llm_only
Amerika,America,en,1,llm_only
korak,step,en,1,llm_only
poručnik,lieutenant,en,1,llm_only
razlika,difference,en,1,llm_only
klijent,client,en,1,llm_only
predati,to surrender,en,1,llm_only
ekipa,crew,en,1,llm_only
hajdemo,let's go,en,1,llm_only
sresti,to meet,en,1,llm_only
vrijediti,to be worth,en,1,llm_only
djed,grandfather,en,1,llm_only
centar,center,en,1,llm_only
Božić,Christmas,en,1,llm_only
slomiti,to break,en,1,llm_only
visok,tall,en,1,llm_only
kola,car,en,1,llm_only
rođendan,birthday,en,1,llm_only
James,James,en,1,llm_only
stanica,"stop, station",en,1,llm_only
dokazati,to prove,en,1,llm_only
područje,"area, region",en,1,llm_only
kvragu,damn it,en,1,llm_only
dug,long,en,1,llm_only
